GAME_ID,NAME,BOX_ART,DETAILS_URL,MAIN_STORY_LENGTH,MAIN_EXTRA_LENGTH,COMPLETIONIST_LENGTH,COMBINED_LENGTH
247,8-Bit Killer,gameimages/8bit_killer.jpg,game.php?id=20753,-1,-1,-1,-1
248,8 Ball Pool Multiplayer,gameimages/8_Ball_Pool_Multiplayer.jpg,game.php?id=13905,-1,-1,-1,-1
249,8Ball Allstars,gameimages/8Ball_Allstars_Coverart.png,game.php?id=108,-1,-1,8,8
250,80 Days: Around the World Adventure,gameimages/80_days_atw.jpg,game.php?id=107,8,-1,8.5,8.5
251,8-bit Mario World - Desert Mario,gameimages/48130_8-bit_Mario_World_-_Desert_Mario.png,game.php?id=48130,5,-1,-1,5
252,999: Nine Hours Nine Persons Nine Doors,gameimages/999_Cover_Art.jpg,game.php?id=111,9.5,18.5,22,19
253,Tsukumogami,gameimages/99_Spirits.jpg,game.php?id=14173,16,21,26.5,22.5
254,911 Operator,gameimages/41512_911_Operator.jpg,game.php?id=41512,8.5,8.5,12,9
255,9 Clues: The Secret of Serpent Creek,gameimages/9cluesthesecretofserpentcreek320x240.jpg,game.php?id=18598,2.5,3,3.5,3
256,Emergency 4: Global Fighters for Life,gameimages/Emergency_4_-_Global_Fighters_for_Life_Coverart.png,game.php?id=21184,-1,-1,-1,-1
257,9.03m,gameimages/903m_292x136.jpg,game.php?id=14726,15,-1,-1,-1
258,9 Clues 2: The Ward,gameimages/9_Clues_2_The _Ward_header.jpg,game.php?id=30832,3,3,5,3.5
259,99 Levels to Hell,gameimages/99_Levels_to_Hell.jpg,game.php?id=110,8,13,-1,10.5
260,9th Dawn II,gameimages/41957_9th_Dawn_II.jpg,game.php?id=41957,-1,-1,-1,-1
261,99Vidas,gameimages/42342_99Vidas.jpg,game.php?id=42342,2.5,27.5,-1,15
262,90 Minute Fever,gameimages/41560_90_Minute_Fever.jpg,game.php?id=41560,-1,-1,-1,-1
263,99 Waves to Die,gameimages/99_Waves_to_Die_header.jpg,game.php?id=30425,-1,-1,-1,-1
264,90 Minutes,gameimages/256px-90_Minutes.jpg,game.php?id=109,-1,-1,-1,-1
265,9th Dawn,gameimages/9th_dawn_indie.jpg,game.php?id=116,-1,-1,-1,-1
266,9th Company: Roots of Terror,gameimages/9th_Company_Roots_of_Terror.jpg,game.php?id=115,4,-1,-1,4
267,9:05,gameimages/905_indie.png,game.php?id=114,15,-1,-1,15
268,Nine Dragons Awaken,gameimages/46137_9Dragons.jpg,game.php?id=46137,-1,-1,-1,-1
269,#IDARB,gameimages/IDARB.jpg,game.php?id=23224,-1,1.5,-1,-1
270,#KillAllZombies,gameimages/killallzombies_gar_image.jpg,game.php?id=23810,-1,-1,-1,-1
271,#SelfieTennis,gameimages/38791_SelfieTennis.jpg,game.php?id=38791,-1,-1,-1,-1
272,#monstercakes,gameimages/45636_monstercakes.jpg,game.php?id=45636,15,-1,16,15
273,$1 Ride,gameimages/40541_1_Ride.jpg,game.php?id=40541,-1,-1,-1,-1
274,//SNOWFLAKE TATTOO//,gameimages/SNOWFLAKE_TATTOO_header.jpg,game.php?id=26968,-1,-1,-1,-1
275,//N.P.P.D. RUSH//- The milk of Ultraviolet,gameimages/NPPDRUSHThemilkofUltraviolet.jpg,game.php?id=16852,2,-1,-1,2
276,B-17 Flying Fortress,gameimages/B-17_Flying_Fortress.jpg,game.php?id=26671,-1,-1,-1,-1
277,.hack//G.U. Last Recode,gameimages/48459_hackGU_Last_Recode.jpg,game.php?id=48459,67.5,-1,-1,-1
278,.hack//G.U. Vol. 1: Rebirth,gameimages/Cover-dothackGU.jpg,game.php?id=19,22.5,29,39.5,26.5
279,.hack//G.U. Vol. 3: Redemption,gameimages/51C9Z2aYvwL.jpg,game.php?id=21,24.5,35.5,51.5,31.5
280,.detuned,gameimages/Detuned.png,game.php?id=12687,22,-1,1.5,1.5
281,.hack//G.U. Vol. 2: Reminisce,gameimages/51PU4XWwg-L.jpg,game.php?id=20,22.5,39.5,48,33.5
282,.hack//Link,gameimages/235px-dothackLINK_coverart-.jpg,game.php?id=23,29,-1,-1,29
283,.hack//Versus,gameimages/dothackVersus_ost.jpg,game.php?id=22665,12,-1,-1,12
284,.EXE,gameimages/45098_EXE.jpg,game.php?id=45098,-1,-1,-1,-1
285,.flow,gameimages/dot_flow_indie.jpg,game.php?id=15979,-1,-1,-1,-1
286,.hack//Infection,gameimages/668247-boxdothackinfection_l_large.jpg,game.php?id=22,17.5,20,30,20.5
287,.hack//Outbreak,gameimages/300px-hackOutbreak.JPG,game.php?id=25,20,20.5,21,20.5
288,.hack//Mutation,gameimages/dothackmutation.JPG,game.php?id=24,16,21,33,21.5
289,.hack//Quarantine,gameimages/dothackQuarantine.JPG,game.php?id=26,18,21,24,20.5
290,:the game:,gameimages/the_game_flash.jpg,game.php?id=117,25,-1,30,26
291,[the Sequence],gameimages/36825_[the_Sequence].jpg,game.php?id=36825,-1,-1,11,11
292,Hatsukoi 1/1,gameimages/47965_Hatsukoi_11.jpg,game.php?id=47965,-1,-1,-1,-1
293,Assassin's Creed Origins,gameimages/46402_Assassins_Creed_Origins.jpg,game.php?id=46402,25,44.5,72.5,48
294,Assassin's Creed IV: Black Flag,gameimages/Assassins_Creed_IV_-_Black_Flag_cover.jpg,game.php?id=12707,22.5,40,56.5,37.5
295,Alan Wake,gameimages/Alan-wake-0.jpg,game.php?id=319,11,14.5,24.5,13
296,Assassin's Creed II,gameimages/Assassins_Creed_2_Box_Art.JPG,game.php?id=651,19,27,34.5,26
297,Amnesia: The Dark Descent,gameimages/Amnesia-The-Dark-Descent-Cover-Art.png,game.php?id=440,8,9,10,8.5
298,Assassin's Creed III,gameimages/Assassins_Creed_III_Game_Cover.jpg,game.php?id=655,15.5,30.5,53.5,25.5
299,Assassin's Creed,gameimages/Assassins_Creed.jpg,game.php?id=649,15,20,31,18
300,Assassin's Creed: Revelations,gameimages/Assassins_Creed_Revelations_Cover.jpg,game.php?id=664,12.5,21,35.5,19
301,Assassin's Creed: Brotherhood,gameimages/Assassins_Creed_brotherhood_cover.jpg,game.php?id=661,14.5,26,41.5,24
302,Alien: Isolation,gameimages/Alien_Isolation.jpg,game.php?id=16638,18.5,23.5,33.5,20.5
303,Alan Wake's American Nightmare,gameimages/250px-Alan-Wake-American-Nightmare-Box-Art.jpg,game.php?id=320,3.5,4.5,7.5,4
304,ABZU,gameimages/1402571017-abzu-logo.jpg,game.php?id=20076,2,2.5,4,2
305,Assassin's Creed: Syndicate,gameimages/AassCreedSyndicate.jpg,game.php?id=26706,17.5,32,51,31.5
306,Assassin's Creed: Unity,gameimages/Assassinscreedunity.jpg,game.php?id=21269,16.5,31.5,77,28
307,Antichamber,gameimages/2419538-antichamber_final_large.jpg,game.php?id=510,5.5,7.5,8.5,6.5
308,Assassin's Creed: Rogue,gameimages/Assassins_Creed_Rogue.jpg,game.php?id=21246,10,21,36,18.5
309,Awesomenauts,gameimages/2188497-box_anauts_large.png,game.php?id=756,9.5,41,275,48
310,Age of Empires II: HD Edition,gameimages/Age_of_Empires_2_HD_Logo.jpg,game.php?id=12193,28.5,80,102,65.5
311,Axiom Verge,gameimages/Axiom_Verge_Title.jpg,game.php?id=25024,10.5,12.5,17,12
312,A Story About My Uncle,gameimages/AStoryAboutMyUncle.jpg,game.php?id=18936,3,4.5,8,3.5
313,Audiosurf,gameimages/250px-Audiosurf_Boxart.png,game.php?id=723,9.5,-1,25,-1
314,Alice: Madness Returns,gameimages/AliceMadnessReturns.jpg,game.php?id=340,13.5,15.5,22.5,15
315,ARK: Survival Evolved,gameimages/ARK_Survival_Evolved_header.jpg,game.php?id=26629,69.5,150,159,-1
316,AdVenture Capitalist,gameimages/AdVenture_Capitalist_header.jpg,game.php?id=25156,37,58,238,162
317,A Bird Story,gameimages/ABirdStory_header.jpg,game.php?id=22526,1.5,-1,-1,-1
318,Amnesia: A Machine for Pigs,gameimages/Amnesiaamachineforpigscoverart.jpg,game.php?id=438,4.5,5,6,4.5
319,Assassin's Creed III: Liberation,gameimages/ACIII_Liberation_Box_Art.jpg,game.php?id=657,9,11.5,16.5,11.5
320,Alpha Protocol,gameimages/Alpha_Protocol_cover.jpg,game.php?id=401,13,17,25.5,15.5
321,ARMA II,gameimages/256px-Arma-2-cover.jpg,game.php?id=579,15.5,42,49.5,21.5
322,A Hat in Time,gameimages/A_Hat_in_Time_logo.png,game.php?id=130,8,11,14,11.5
323,Age of Empires III: Complete Collection,gameimages/AgeofEmpiresIIICompleteCollection.jpg,game.php?id=15114,17,27.5,28,24
324,Armello,gameimages/Armello_header.jpg,game.php?id=23761,1.5,4.5,-1,2
325,Anomaly: Warzone Earth,gameimages/Anomaly_292x136.jpg,game.php?id=496,6.5,9.5,21.5,8.5
326,A Virus Named Tom,gameimages/2204348-logo_large.png,game.php?id=143,4,11,27.5,5.5
327,ARMA II: Operation Arrowhead,gameimages/200px-ARMA_2_OperatonA.jpg,game.php?id=581,7,38,-1,9.5
328,Assassin's Creed: Freedom Cry,gameimages/Assassins_Creed_Freedom_Cry_header.jpg,game.php?id=15441,4.5,5.5,7,5.5
329,Apotheon,gameimages/Apotheon_header.jpg,game.php?id=20065,8,12,13,11
330,AI War: Fleet Command,gameimages/256px-AIWarFleetCommand.jpg,game.php?id=288,16,186,-1,39.5
331,Assassin's Creed Chronicles: China,gameimages/Assassins_Creed_Chronicles_-_China.jpg,game.php?id=25195,6,9,17,7.5
332,ARK: Survival of the Fittest,gameimages/35998_ARK_Survival_of_the_Fittest.jpg,game.php?id=35998,-1,-1,-1,-1
333,A Kiss for the Petals: Remembering How We Met,gameimages/A_Kiss_for_the_Petals_Remembering_How_We_Met_header.jpg,game.php?id=30664,-1,-1,2.5,2.5
334,Among the Sleep,gameimages/250px-Among_the_Sleep_cover_artwork.jpg,game.php?id=441,2.5,3,3,2.5
335,And Yet It Moves,gameimages/250px-And_Yet_It_Moves_Cover.jpg,game.php?id=457,3,4.5,6.5,3
336,Animal Crossing: New Leaf,gameimages/AnimalCrossingNewLeafNABoxart.jpg,game.php?id=474,90,192,390,165
337,A King's Tale: Final Fantasy XV,gameimages/41599_A_Kings_Tale_Final_Fantasy_XV.jpg,game.php?id=41599,1.5,3.5,5,2
338,Abyss Odyssey,gameimages/AbyssOdyssey_292x136.jpg,game.php?id=19845,4,7,16.5,6
339,Aliens vs. Predator (2010),gameimages/Aliens_vs_Predator_cover.jpg,game.php?id=381,8.5,12,23.5,9.5
340,Always Sometimes Monsters,gameimages/AlwaysSometimesMonsters.jpg,game.php?id=18896,8.5,11.5,12.5,10.5
341,Agatha Christie: The ABC Murders (2016),gameimages/33609_Agatha_Christie_-_The_ABC_Murders_(2016).jpg,game.php?id=33609,6.5,7,10,7
342,American Truck Simulator,gameimages/34086_American_Truck_Simulator.jpg,game.php?id=34086,10,17.5,-1,15
343,A Boy and His Blob,gameimages/A_Boy_and_His_Blob_(2009_video_game).jpg,game.php?id=119,9,9.5,16.5,11
344,Analogue: A Hate Story,gameimages/AnalogueAHateStory292x136.jpg,game.php?id=451,3,5,6,4.5
345,Another World,gameimages/200px-Another_World_Coverart.png,game.php?id=503,2.5,2.5,2.5,2.5
346,Absolute Drift,gameimages/Absolute_Drift_header.jpg,game.php?id=28913,2,3.5,7,3.5
347,Assassin's Creed Chronicles: Russia,gameimages/33659_Assassins_Creed_Chronicles_Russia.jpg,game.php?id=33659,6,9,12,6.5
348,A Normal Lost Phone,gameimages/39326_A_Normal_Lost_Phone.jpg,game.php?id=39326,1.5,2,2,2
349,Aragami,gameimages/40342_Aragami.jpg,game.php?id=40342,6.5,9.5,18.5,9
350,Ashes of the Singularity: Escalation,gameimages/41257_Ashes_of_the_Singularity_Escalation.jpg,game.php?id=41257,19,24.5,-1,20
351,Adrift,gameimages/28566_Adrift.jpg,game.php?id=28566,4.5,5.5,7,5
352,Aquaria,gameimages/250px-Aquaria_Logo.png,game.php?id=532,15,20.5,23,20
353,Avadon: The Black Fortress,gameimages/AvadonTheBlackFortress_292x136.jpg,game.php?id=736,39.5,55.5,79,52.5
354,Anomaly 2,gameimages/Anomaly_2.jpg,game.php?id=12233,6.5,7,-1,6.5
355,Agents of Mayhem,gameimages/37950_Agents_of_Mayhem.jpg,game.php?id=37950,19,30.5,50.5,26.5
356,Arms,gameimages/42834_Arms.jpg,game.php?id=42834,1.5,21.5,293,7
357,Alien Breed 2: Assault,gameimages/200px-Alienbreed2_225098.jpg,game.php?id=346,5.5,7,9.5,6
358,Anodyne,gameimages/anodyne_indie.png,game.php?id=492,6,6.5,9,6.5
359,Atom Zombie Smasher,gameimages/252px-Atom_zombie_smasher_cover.jpg,game.php?id=710,4,9.5,28.5,6.5
360,AaaaaAAaaaAAAaaAAAAaAAAAA!!! for the Awesome,gameimages/AaaaaAAaaaAAAaaAAAAafortheAwesome.png,game.php?id=154,4.5,5.5,6.5,5
361,Ace Combat: Assault Horizon - Enhanced Edition,gameimages/Combat_Assault_Horizon_Enhanced_Edition.jpg,game.php?id=174,8,8,66.5,11
362,Aliens Versus Predator Classic 2000,gameimages/AliensversusPredatorClassic2000_292x136.jpg,game.php?id=379,6,14.5,22,7.5
363,ARMA 3,gameimages/ARMA_3_box_art.jpg,game.php?id=578,19.5,43.5,84,25.5
364,Aperture Tag: The Paint Gun Testing Initiative,gameimages/ApertureTagThePaintGunTestingInitiative.jpg,game.php?id=19895,4,4.5,4.5,4
365,Anna: Extended Edition,gameimages/Anna_Extended_Edition_header.jpg,game.php?id=29048,4,6.5,10.5,4.5
366,Angel Beats! 1st Beat,gameimages/39445_Angel_Beats_1st_Beat.jpg,game.php?id=39445,-1,-1,-1,-1
367,Aliens: Colonial Marines,gameimages/AliensColonialMarinesBox.png,game.php?id=382,6.5,8.5,15.5,7.5
368,Anno 2070,gameimages/250px-Anno2070EuropeanBoxArtPC.jpg,game.php?id=491,25.5,46,163,42
369,Aura Kingdom,gameimages/Aura-Kingdom-wallpaper-1.jpg,game.php?id=19725,50,1,-1,-1
370,Assassin's Creed Chronicles: India,gameimages/Assassins_Creed_Chronicles_India_header.jpg,game.php?id=33522,6,6.5,8.5,6.5
371,Assassin's Creed: The Ezio Collection,gameimages/42685_Assassins_Creed_The_Ezio_Collection.jpg,game.php?id=42685,44,-1,-1,-1
372,Alien Swarm: Reactive Drop,gameimages/45313_Alien_Swarm_Reactive_Drop.jpg,game.php?id=45313,8.5,-1,-1,8.5
373,Anomaly: Korea,gameimages/Anomaly_Korea_cover_art.jpg,game.php?id=493,3.5,5.5,9,4
374,APB: Reloaded,gameimages/All_Points_Bulletin.jpg,game.php?id=517,-1,39,-1,-1
375,ArcaniA: Gothic 4,gameimages/250px-Arcania-PC_Euro1.jpg,game.php?id=556,16,21.5,31,21
376,A Fistful of Gun,gameimages/A_Fistful_of_Gun_header.jpg,game.php?id=29194,3,3,-1,3
377,Alien Breed: Impact,gameimages/AlienBreedImpact_292x136.jpg,game.php?id=348,5.5,6,8,6
378,Anachronox,gameimages/Anachronoxcover.jpg,game.php?id=450,27,30,34,29
379,Apollo Justice: Ace Attorney,gameimages/Apollo-justice-english-cover.jpg,game.php?id=524,19.5,20.5,22,20
380,Asura's Wrath,gameimages/Asuras_Wrath_Cover_Art.png,game.php?id=688,7,9,13.5,7.5
381,Audiosurf 2,gameimages/Audiosurf_2.jpg,game.php?id=16328,9.5,-1,-1,9.5
382,Assassin's Creed: Unity - Dead Kings DLC,gameimages/Assassinscreedunity.jpg,game.php?id=23639,3.5,5,8,5
383,Airscape: The Fall of Gravity,gameimages/34243_Airscape_The_Fall_of_Gravity.jpg,game.php?id=34243,5.5,7,13,10
384,A New Beginning,gameimages/1826293-a_new_beginning_large.jpg,game.php?id=134,9,9.5,10,9.5
385,Afterfall: InSanity,gameimages/Afterfall_Insanity_box_art.jpg,game.php?id=256,6.5,8.5,16.5,7.5
386,Anna's Quest,gameimages/Annas_Quest_header.jpg,game.php?id=484,9.5,11,12,10.5
387,Arcanum: Of Steamworks and Magick Obscura,gameimages/Arcanum_cover_copy.jpg,game.php?id=557,32,47.5,70,45
388,ARMA: Gold Edition,gameimages/ARMA_Gold_Edition_292x136.jpg,game.php?id=584,18,25,26,24
389,Aaru's Awakening,gameimages/Aarus-Awakening-Title.jpg,game.php?id=25094,2.5,3,3,3
390,Arma 2: DayZ Mod,gameimages/Arma_2_DayZ_Mod_header.jpg,game.php?id=27317,-1,518,-1,-1
391,Aviary Attorney,gameimages/Aviary_Attorney_header.jpg,game.php?id=33180,4,6.5,8,6
392,Anno 1404,gameimages/Anno_1404.jpg,game.php?id=485,16.5,42.5,119,34.5
393,Army of Two,gameimages/256px-ArmyofTwo_front-1-.jpg,game.php?id=622,6.5,7.5,8.5,7
394,Arx Fatalis,gameimages/Arx-fatalis_box.jpg,game.php?id=637,19.5,35,65,30.5
395,Operation Flashpoint: Cold War Crisis,gameimages/256px-Operation_Flashpoint_cover.jpg,game.php?id=6778,21.5,39,68.5,31
396,Assetto Corsa,gameimages/Assetto_Corsa_cover.png,game.php?id=16887,70,120,130,113
397,Age of Empires II: HD Edition - The African Kingdoms DLC,gameimages/Age_of_Empires_2_HD_Logo.jpg,game.php?id=37893,-1,-1,-1,-1
398,AM2R: Return of Samus,gameimages/38490_AM2R_Return_of_Samus.jpg,game.php?id=38490,5,6,8,6.5
399,AdVenture Communist,gameimages/39523_AdVenture_Communist.jpg,game.php?id=39523,2,-1,-1,2
400,Anomaly: Warzone Earth - Mobile Campaign,gameimages/Anomaly_Warzone_Earth_Mobile_Campaign.jpg,game.php?id=494,4,4,8,4.5
401,Avadon 2: The Corruption,gameimages/Avadon_2_The_Corruption.jpg,game.php?id=15760,23.5,44.5,103,44.5
402,Age of Mythology: Extended Edition,gameimages/AgeofMythologyExtendedEdition.jpg,game.php?id=19455,29,31.5,57,36.5
403,Assault Android Cactus,gameimages/AssaultAndroidCactusheader.jpg,game.php?id=20968,3,5.5,17,4.5
404,About Love Hate and the other ones,gameimages/AboutLoveHateandtheotherones.jpg,game.php?id=23046,5.5,-1,6,5.5
405,AX:EL,gameimages/AXcoolanEL_header.jpg,game.php?id=23962,-1,-1,-1,-1
406,Agent Awesome,gameimages/Agent_Awesome_header.jpg,game.php?id=26515,2.5,11,-1,7
407,Amnesia: Memories,gameimages/Amnesia_Memories_header.jpg,game.php?id=29333,7,14,39,20.5
408,Armikrog,gameimages/Armikrog_header.jpg,game.php?id=30364,4,4.5,5.5,4.5
409,AaAaAA!!! - A Reckless Disregard for Gravity,gameimages/Aaaaa_cover.png,game.php?id=153,5,6,11.5,6.5
410,Ape Escape,gameimages/Ape_Escape_UK.jpg,game.php?id=518,8.5,11,15.5,10.5
411,Avernum: Escape from the Pit,gameimages/250px-Avernum_Escape_from_the_Pit.png,game.php?id=750,36.5,57.5,83.5,60.5
412,Assassin's Creed IV: Black Flag - Aveline DLC,gameimages/Assassins_Creed_IV_-_Black_Flag_cover.jpg,game.php?id=15418,46,41,46,45
413,Astebreed,gameimages/Astebreed_292x136.jpg,game.php?id=19205,2,2.5,3.5,2
414,A Blind Legend,gameimages/36650_A_Blind_Legend.jpg,game.php?id=36650,2,3,5.5,3
415,Atlas Reactor,gameimages/38510_Atlas_Reactor.jpg,game.php?id=38510,-1,-1,-1,-1
416,A.R.E.S.: Extinction Agenda,gameimages/ARESExtinctionAgenda_292x136.jpg,game.php?id=152,2,3,8.5,2.5
417,Ace of Spades,gameimages/Ace_of_Spades.png,game.php?id=178,-1,-1,-1,-1
418,Age of Empires II: The Age of Kings,gameimages/Age_of_Empires_II_-_The_Age_of_Kings_Coverart.png,game.php?id=268,45,66,68.5,53.5
419,Castlevania,gameimages/250px-Castlevania_NES_box_art.jpg,game.php?id=1568,3,6,7,3
420,Record of Agarest War,gameimages/Agarest.jpg,game.php?id=7668,86.5,146,226,120
421,Alpha Kimori: Great Doubt - Episode One,gameimages/AlphaKimori1_292x136.jpg,game.php?id=19072,6,7,-1,6.5
422,Akiba's Trip: Undead & Undressed,gameimages/Akibas_Trip_2_Cover.jpg,game.php?id=20589,8.5,15.5,30,13.5
423,Anomaly Defenders,gameimages/AnomalyDefenders.jpg,game.php?id=20626,9,11.5,30,12
424,Assassin's Creed: Syndicate - Jack the Ripper,gameimages/AassCreedSyndicate.jpg,game.php?id=22926,3,5,8,5
425,Avernum 2: Crystal Souls,gameimages/Avernum_2_Crystal_Souls_header.jpg,game.php?id=23695,-1,70,-1,70
426,Ancient Planet,gameimages/Ancient_Planet_header.jpg,game.php?id=24917,-1,15,17,15.5
427,Arkhelom 3D,gameimages/Arkhelom_3D_header.jpg,game.php?id=30508,-1,-1,-1,-1
428,Atari Vault,gameimages/36320_Atari_Vault.jpg,game.php?id=36320,-1,-1,-1,-1
429,Amigdala,gameimages/37582_Amigdala.jpg,game.php?id=37582,-1,-1,4,4
430,Absolver,gameimages/38126_Absolver.jpg,game.php?id=38126,5.5,5,-1,-1
431,Annie Amber,gameimages/38835_Annie_Amber.jpg,game.php?id=38835,-1,12,-1,12
432,Actual Sunlight,gameimages/Actual_Sunlight.jpg,game.php?id=196,1,1,1.5,1.5
433,Advance Wars 2: Black Hole Rising,gameimages/250px-Aw2box.jpg,game.php?id=205,27.5,37,66,34
434,Age of Conan: Unchained,gameimages/Age_of_Conan_Hyborian_Adventures_cover.jpg,game.php?id=265,-1,-1,-1,-1
435,Alien Shooter 2: Reloaded,gameimages/alienshooter2reloaded.png,game.php?id=362,5,6.5,7,5
436,Alone in the Dark,gameimages/256px-Alone_in_the_Dark_boxart.jpg,game.php?id=393,6,-1,9,6.5
437,Alpha Prime,gameimages/Alpha_Prime.jpg,game.php?id=400,5,5.5,6.5,5
438,Altered Beast,gameimages/Abboxart.jpg,game.php?id=409,1.5,1.5,2,1.5
439,American McGee's Alice,gameimages/American_McGee_Alice_box.gif,game.php?id=432,11.5,12.5,28,13
440,Ape Escape 2,gameimages/252px-Ape_Escape_2_Coverart.png,game.php?id=519,9.5,13,24.5,14
441,Gyakuten Kenji 2,gameimages/256px-GmilesedgeworthK2boxart.jpg,game.php?id=4223,35.5,50.5,35.5,37
442,Another Perspective,gameimages/Another_Perspectiveboxart.jpg,game.php?id=17876,1,2,3,1.5
443,American McGee's Grimm,gameimages/American_McGees_Grimm.jpg,game.php?id=19506,17,-1,-1,-1
444,ArcheAge,gameimages/archeage-beta-2-giveaway.jpg,game.php?id=22811,49,90,25,-1
445,Age of Wonders,gameimages/256px-Aowboxart.jpg,game.php?id=281,21,35,52,32
446,Albert and Otto: The Adventure Begins,gameimages/Albert_and_Otto_header.jpg,game.php?id=33116,2,2.5,7,3.5
447,Batman: Arkham Knight - A Flip of a Coin,gameimages/Batman_Arkham_Knight_Cover_Art.jpg,game.php?id=33352,24,26,36,30
448,Autumn,gameimages/37408_Autumn.jpg,game.php?id=37408,-1,-1,-1,-1
449,Anima: Gate of Memories,gameimages/37821_Anima_Gate_of_Memories.jpg,game.php?id=37821,17,22,26.5,20.5
450,Aurion: Legacy of the Kori-Odan,gameimages/38232_Aurion_Legacy_of_the_Kori-Odan.jpg,game.php?id=38232,-1,25.5,-1,25.5
451,Attack on Titan,gameimages/39319_Attack_on_Titan.jpg,game.php?id=39319,10.5,20.5,35.5,14.5
452,Astroneer,gameimages/42182_Astroneer.jpg,game.php?id=42182,4.5,5,10,5.5
453,Art Of Gravity,gameimages/46851_Art_Of_Gravity.jpg,game.php?id=46851,1.5,-1,2,1.5
454,Ace Attorney Investigations: Miles Edgeworth,gameimages/AceAttorneyInvestigationsMilesEdgeworthcover.jpg,game.php?id=165,23,23,23.5,23
455,AirMech,gameimages/1878571-airmech_large.jpg,game.php?id=305,-1,-1,-1,-1
456,Alan Wake: The Signal DLC,gameimages/Alan-wake-0.jpg,game.php?id=321,1.5,1.5,2,1.5
457,Alan Wake: The Writer DLC,gameimages/Alan-wake-0.jpg,game.php?id=322,1.5,1.5,2.5,1.5
458,Alien Breed 3: Descent,gameimages/Alien_Breed_3_-_Descent_Coverart.png,game.php?id=347,5,5.5,6.5,5.5
459,Alone in the Dark: The New Nightmare,gameimages/250px-Alone_in_the_Dark_A_New_Nightmare.jpg,game.php?id=397,8,9,10,8.5
460,Altitude,gameimages/Altitude_cover.jpg,game.php?id=413,-1,1.5,-1,-1
461,Army of Two: The Devil's Cartel,gameimages/ArmyOfTwo3.jpg,game.php?id=624,8,10.5,22,8.5
462,Atelier Rorona: The Alchemist of Arland,gameimages/Atelier-Rorona_2010_06-17-10_22.jpg_500.jpg,game.php?id=706,19,28.5,51.5,24.5
463,Atelier Totori: The Adventurer of Arland,gameimages/250px-Atelier_Totori_US_Boxart.jpg,game.php?id=707,22.5,38,57.5,36.5
464,Avernum 6,gameimages/1295553-a6storeroom300_large.jpg,game.php?id=749,-1,-1,63.5,63.5
465,Galaga,gameimages/907165-579629_35835_front_large.jpg,game.php?id=3807,1,1,1.5,1.5
466,Artemis Spaceship Bridge Simulator,gameimages/Artemis_Spaceship_Bridge_Simulator.jpg,game.php?id=13559,4,4,-1,4
467,Agricultural Simulator 2013,gameimages/AgriculturalSimulator2013.jpg,game.php?id=14510,-1,-1,-1,-1
468,Agricultural Simulator: Historical Farming,gameimages/AgriculturalSimulatorHistoricalFarming.jpg,game.php?id=16494,-1,-1,-1,-1
469,Aces Wild: Manic Brawling Action!,gameimages/AcesWildManicBrawlingAction!.jpg,game.php?id=16809,2.5,-1,-1,2.5
470,Among Ripples,gameimages/Among_Ripples_header.jpg,game.php?id=23734,21,-1,-1,21
471,Adventure Time: Finn & Jake Investigations,gameimages/Adventure_Time_FaJI_WiiUboxart.png,game.php?id=31804,8.5,-1,-1,-1
472,Antenna,gameimages/36573_Antenna.jpg,game.php?id=36573,24,-1,-1,-1
473,Alienation,gameimages/36893_Alienation.jpg,game.php?id=36893,7,10.5,22.5,10.5
474,Atelier Sophie: The Alchemist of the Mysterious Book,gameimages/37884_Atelier_Sophie_The_Alchemist_of_the_Mysterious_Book.png,game.php?id=37884,38,40,52,42
475,Ara Fell,gameimages/38261_Ara_Fell.jpg,game.php?id=38261,7,12.5,17.5,11.5
476,Amnesia: Collection,gameimages/49734_amnesia_collection.jpg,game.php?id=49734,-1,-1,-1,-1
477,Animal Crossing: Pocket Camp,gameimages/50123_Animal_Crossing_Pocket_Camp.jpg,game.php?id=50123,-1,-1,-1,-1
478,A Game of Thrones: Genesis,gameimages/250px-A_Game_of_Thrones_-_Genesis_box.jpg,game.php?id=128,11.5,-1,63,16.5
479,Age of Booty,gameimages/AgeofBootybox.jpg,game.php?id=264,5,8,14,9.5
480,Alone in the Dark 2,gameimages/Alone_in_the_Dark_2_Coverart.png,game.php?id=395,2,-1,7.5,7
481,Angry Birds Space,gameimages/150px-Angry_Birds_Space_logo.jpg,game.php?id=469,4.5,5,7,5.5
482,Ape Escape 3,gameimages/252px-Ape_Escape_3_Coverart.png,game.php?id=520,7,10.5,13.5,10
483,Aqua,gameimages/1839012-box_aqua_large.png,game.php?id=526,4,5,10,4
484,ArcaniA: Fall of Setarrif,gameimages/arcaniaFallofsetarrif_cover.jpg,game.php?id=555,2,4,5.5,3.5
485,Assassin's Creed: Altair's Chronicles,gameimages/255px-Assassins_Creed_altairs_c.png,game.php?id=659,5,5,5,5
486,Assassin's Creed: Brotherhood - The Da Vinci Disappearance DLC,gameimages/250px-DaVinciDdisappearance_v.png,game.php?id=663,2.5,2.5,3,2.5
487,Avernum 5,gameimages/396888-avernum5_1_large.jpg,game.php?id=748,-1,48,79,58.5
488,Record of Agarest War Zero,gameimages/250px-Agarest_senki_zero_front.jpg,game.php?id=7670,63.5,87.5,104,87
489,Agricultural Simulator 2011,gameimages/Agricultural_Simulator_2011.jpg,game.php?id=12229,-1,30,-1,30
